ID,VendorID,CartrigeTypeID,Name,NameLocal,PartNumber,Resourse,ItemsInPack,CartrigeColorID,Added,Updated,Description,MaxWriteOffSpeed,AvgWriteOffSpeed,UserUpdated,LastWriteOffDate,LastWriteOffQuantity,SumQuantity,GoodsNumber,LocalName,ReportName,ShowInNeedToBuy,Barcode,Hidden
1203,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A1MG,6000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C734A1MG,Картридж пурпурный Lexmark: C734A1MG,ЛОЖЬ,,ЛОЖЬ
1204,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A1YG,6000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C734A1YG,Картридж желтый Lexmark: C734A1YG,ЛОЖЬ,,ЛОЖЬ
1205,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A2KG,8000,1,2,07-окт-09,08-июл-11,,,,,,0,0,,Картридж черный Lexmark: C734A2KG,Картридж черный Lexmark: C734A2KG,ЛОЖЬ,,ЛОЖЬ
1206,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A2CG,6000,1,3,07-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C734A2CG,Картридж голубой Lexmark: C734A2CG,ЛОЖЬ,,ЛОЖЬ
1207,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A2MG,6000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C734A2MG,Картридж пурпурный Lexmark: C734A2MG,ЛОЖЬ,,ЛОЖЬ
1208,10,1,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734A2YG,6000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C734A2YG,Картридж желтый Lexmark: C734A2YG,ЛОЖЬ,,ЛОЖЬ
1209,10,5,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n",,C734X20G,0,1,1,07-окт-09,08-июл-11,,,,,,0,0,,Фотобарабан цветной Lexmark: C734X20G,Фотобарабан цветной Lexmark: C734X20G,ЛОЖЬ,,ЛОЖЬ
1210,10,6,"C734dn, C734dtn, C734dw, C734n, C736dn, C736dtn, C736n, C746dn, C746dtn, C746n, C748de, C748dte, C748e",,C734X77G,25000,1,1,07-окт-09,25-ноя-16,,,,,,0,0,,Емк. для отраб. цветной Lexmark: C734X77G,Емк. для отраб. цветной Lexmark: C734X77G,ЛОЖЬ,,ЛОЖЬ
1211,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700KH,10000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: C7700KH,Картридж черный Lexmark: C7700KH,ЛОЖЬ,,ЛОЖЬ
1212,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700CH,10000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C7700CH,Картридж голубой Lexmark: C7700CH,ЛОЖЬ,,ЛОЖЬ
1213,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700MH,10000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C7700MH,Картридж пурпурный Lexmark: C7700MH,ЛОЖЬ,,ЛОЖЬ
1214,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700YH,10000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C7700YH,Картридж желтый Lexmark: C7700YH,ЛОЖЬ,,ЛОЖЬ
1215,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700KS,6000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: C7700KS,Картридж черный Lexmark: C7700KS,ЛОЖЬ,,ЛОЖЬ
1216,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700CS,6000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C7700CS,Картридж голубой Lexmark: C7700CS,ЛОЖЬ,,ЛОЖЬ
1217,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700MS,6000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C7700MS,Картридж пурпурный Lexmark: C7700MS,ЛОЖЬ,,ЛОЖЬ
1218,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7700YS,6000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C7700YS,Картридж желтый Lexmark: C7700YS,ЛОЖЬ,,ЛОЖЬ
1219,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702KH,10000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: C7702KH,Картридж черный Lexmark: C7702KH,ЛОЖЬ,,ЛОЖЬ
1220,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702CH,10000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C7702CH,Картридж голубой Lexmark: C7702CH,ЛОЖЬ,,ЛОЖЬ
1221,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702MH,10000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C7702MH,Картридж пурпурный Lexmark: C7702MH,ЛОЖЬ,,ЛОЖЬ
1222,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702YH,10000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C7702YH,Картридж желтый Lexmark: C7702YH,ЛОЖЬ,,ЛОЖЬ
1223,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702KS,6000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: C7702KS,Картридж черный Lexmark: C7702KS,ЛОЖЬ,,ЛОЖЬ
1224,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702YS,6000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C7702YS,Картридж желтый Lexmark: C7702YS,ЛОЖЬ,,ЛОЖЬ
1225,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702CS,6000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C7702CS,Картридж голубой Lexmark: C7702CS,ЛОЖЬ,,ЛОЖЬ
1226,10,1,"C770dn, C770dtn, C770n, C772dn, C772dtn, C772n",,C7702MS,6000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C7702MS,Картридж пурпурный Lexmark: C7702MS,ЛОЖЬ,,ЛОЖЬ
1227,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H1KG,10000,1,2,07-окт-09,08-июл-11,,,,,,0,0,,Картридж черный Lexmark: C780H1KG,Картридж черный Lexmark: C780H1KG,ЛОЖЬ,,ЛОЖЬ
1228,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A1KG,6000,1,2,07-окт-09,08-июл-11,,,,,,0,0,,Картридж черный Lexmark: C780A1KG,Картридж черный Lexmark: C780A1KG,ЛОЖЬ,,ЛОЖЬ
1229,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H2KG,10000,1,2,07-окт-09,08-июл-11,,,,,,0,0,,Картридж черный Lexmark: C780H2KG,Картридж черный Lexmark: C780H2KG,ЛОЖЬ,,ЛОЖЬ
1230,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A2KG,6000,1,2,07-окт-09,08-июл-11,,,,,,0,0,,Картридж черный Lexmark: C780A2KG,Картридж черный Lexmark: C780A2KG,ЛОЖЬ,,ЛОЖЬ
1231,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H1CG,10000,1,3,07-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C780H1CG,Картридж голубой Lexmark: C780H1CG,ЛОЖЬ,,ЛОЖЬ
1232,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H2CG,10000,1,3,07-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C780H2CG,Картридж голубой Lexmark: C780H2CG,ЛОЖЬ,,ЛОЖЬ
1233,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A1CG,6000,1,3,07-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C780A1CG,Картридж голубой Lexmark: C780A1CG,ЛОЖЬ,,ЛОЖЬ
1234,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A2CG,6000,1,3,07-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C780A2CG,Картридж голубой Lexmark: C780A2CG,ЛОЖЬ,,ЛОЖЬ
1235,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H1MG,10000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C780H1MG,Картридж пурпурный Lexmark: C780H1MG,ЛОЖЬ,,ЛОЖЬ
1236,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A2MG,6000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C780A2MG,Картридж пурпурный Lexmark: C780A2MG,ЛОЖЬ,,ЛОЖЬ
1237,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A1MG,6000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C780A1MG,Картридж пурпурный Lexmark: C780A1MG,ЛОЖЬ,,ЛОЖЬ
1238,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H2MG,10000,1,4,07-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C780H2MG,Картридж пурпурный Lexmark: C780H2MG,ЛОЖЬ,,ЛОЖЬ
1239,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A1YG,6000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C780A1YG,Картридж желтый Lexmark: C780A1YG,ЛОЖЬ,,ЛОЖЬ
1240,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780A2YG,6000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C780A2YG,Картридж желтый Lexmark: C780A2YG,ЛОЖЬ,,ЛОЖЬ
1241,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H1YG,10000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C780H1YG,Картридж желтый Lexmark: C780H1YG,ЛОЖЬ,,ЛОЖЬ
1242,10,1,"C780dn, C780dtn, C780n, C782dn, C782dtn, C782n",,C780H2YG,10000,1,5,07-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C780H2YG,Картридж желтый Lexmark: C780H2YG,ЛОЖЬ,,ЛОЖЬ
1243,10,1,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n",,12N0768,14000,1,3,07-окт-09,02-июл-11,,,,,,0,0,,Картридж голубой Lexmark: 12N0768,Картридж голубой Lexmark: 12N0768,ЛОЖЬ,,ЛОЖЬ
1244,10,1,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n",,12N0769,14000,1,4,07-окт-09,02-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: 12N0769,Картридж пурпурный Lexmark: 12N0769,ЛОЖЬ,,ЛОЖЬ
1245,10,1,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n",,12N0770,14000,1,5,07-окт-09,02-июл-11,,,,,,0,0,,Картридж желтый Lexmark: 12N0770,Картридж желтый Lexmark: 12N0770,ЛОЖЬ,,ЛОЖЬ
1246,10,1,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n",,12N0771,14000,1,2,07-окт-09,02-июл-11,,,,,,0,0,,Картридж черный Lexmark: 12N0771,Картридж черный Lexmark: 12N0771,ЛОЖЬ,,ЛОЖЬ
1247,10,5,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n, C920, C920dn, C920dtn, C920n",,12N0773,28000,1,2,07-окт-09,02-июл-11,,,,,,0,0,,Фотобарабан черный Lexmark: 12N0773,Фотобарабан черный Lexmark: 12N0773,ЛОЖЬ,,ЛОЖЬ
1248,10,5,"C910, C910dn, C910n, C912, C912dn, C912fn, C912n, C920, C920dn, C920dtn, C920n",,12N0772,28000,1,1,07-окт-09,02-июл-11,Набор из трех барабанов для CMY,,,,,0,0,,Фотобарабан цветной Lexmark: 12N0772,Фотобарабан цветной Lexmark: 12N0772,ЛОЖЬ,,ЛОЖЬ
1249,10,1,"C920, C920dn, C920dtn, C920n",,C9202CH,14000,1,3,07-окт-09,02-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C9202CH,Картридж голубой Lexmark: C9202CH,ЛОЖЬ,,ЛОЖЬ
1250,10,1,"C920, C920dn, C920dtn, C920n",,C9202MH,14000,1,4,07-окт-09,02-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C9202MH,Картридж пурпурный Lexmark: C9202MH,ЛОЖЬ,,ЛОЖЬ
1251,10,1,"C920, C920dn, C920dtn, C920n",,C9202YH,14000,1,5,07-окт-09,02-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C9202YH,Картридж желтый Lexmark: C9202YH,ЛОЖЬ,,ЛОЖЬ
1252,10,1,"C920, C920dn, C920dtn, C920n",,C9202KH,15000,1,2,07-окт-09,02-июл-11,,,,,,0,0,,Картридж черный Lexmark: C9202KH,Картридж черный Lexmark: C9202KH,ЛОЖЬ,,ЛОЖЬ
1253,10,1,"C935dn, C935dtn, C935dttn, C935hdn",,C930H2KG,38000,1,2,07-окт-09,02-июл-11,,,,,,0,0,,Картридж черный Lexmark: C930H2KG,Картридж черный Lexmark: C930H2KG,ЛОЖЬ,,ЛОЖЬ
1254,10,1,"C935dn, C935dtn, C935dttn, C935hdn",,C930H2CG,24000,1,3,07-окт-09,02-июл-11,,,,,,0,0,,Картридж голубой Lexmark: C930H2CG,Картридж голубой Lexmark: C930H2CG,ЛОЖЬ,,ЛОЖЬ
1255,10,1,"C935dn, C935dtn, C935dttn, C935hdn",,C930H2MG,24000,1,4,07-окт-09,02-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: C930H2MG,Картридж пурпурный Lexmark: C930H2MG,ЛОЖЬ,,ЛОЖЬ
1256,10,1,"C935dn, C935dtn, C935dttn, C935hdn",,C930H2YG,24000,1,5,07-окт-09,02-июл-11,,,,,,0,0,,Картридж желтый Lexmark: C930H2YG,Картридж желтый Lexmark: C930H2YG,ЛОЖЬ,,ЛОЖЬ
1257,10,5,"C935dn, C935dtn, C935dttn, C935hdn",,C930X72G,47000,1,2,07-окт-09,02-июл-11,,,,,,0,0,,Фотобарабан черный Lexmark: C930X72G,Фотобарабан черный Lexmark: C930X72G,ЛОЖЬ,,ЛОЖЬ
1258,10,5,"C935dn, C935dtn, C935dttn, C935hdn",,C930X73G,47000,1,1,07-окт-09,02-июл-11,"Набор из трех барабанов для цветов: голубой, желтый, пурпурный",,,,,0,0,,Фотобарабан цветной Lexmark: C930X73G,Фотобарабан цветной Lexmark: C930X73G,ЛОЖЬ,,ЛОЖЬ
1259,10,6,"C935dn, C935dtn, C935dttn, C935hdn",,C930X76G,0,1,1,07-окт-09,02-июл-11,,,,,,0,0,,Емк. для отраб. цветной Lexmark: C930X76G,Емк. для отраб. цветной Lexmark: C930X76G,ЛОЖЬ,,ЛОЖЬ
1260,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B042K,15000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: 10B042K,Картридж черный Lexmark: 10B042K,ЛОЖЬ,,ЛОЖЬ
1261,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B042C,15000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: 10B042C,Картридж голубой Lexmark: 10B042C,ЛОЖЬ,,ЛОЖЬ
1262,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B042M,15000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: 10B042M,Картридж пурпурный Lexmark: 10B042M,ЛОЖЬ,,ЛОЖЬ
1263,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B042Y,15000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: 10B042Y,Картридж желтый Lexmark: 10B042Y,ЛОЖЬ,,ЛОЖЬ
1264,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B041K,7000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: 10B041K,Картридж черный Lexmark: 10B041K,ЛОЖЬ,,ЛОЖЬ
1265,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B041C,6000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: 10B041C,Картридж голубой Lexmark: 10B041C,ЛОЖЬ,,ЛОЖЬ
1266,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B041M,6000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: 10B041M,Картридж пурпурный Lexmark: 10B041M,ЛОЖЬ,,ЛОЖЬ
1267,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B041Y,6000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: 10B041Y,Картридж желтый Lexmark: 10B041Y,ЛОЖЬ,,ЛОЖЬ
1268,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B032C,15000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: 10B032C,Картридж голубой Lexmark: 10B032C,ЛОЖЬ,,ЛОЖЬ
1269,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B032M,15000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: 10B032M,Картридж пурпурный Lexmark: 10B032M,ЛОЖЬ,,ЛОЖЬ
1270,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B032Y,15000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: 10B032Y,Картридж желтый Lexmark: 10B032Y,ЛОЖЬ,,ЛОЖЬ
1271,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B032K,15000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: 10B032K,Картридж черный Lexmark: 10B032K,ЛОЖЬ,,ЛОЖЬ
1272,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B031Y,6000,1,5,07-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый Lexmark: 10B031Y,Картридж желтый Lexmark: 10B031Y,ЛОЖЬ,,ЛОЖЬ
1273,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B031M,6000,1,4,07-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный Lexmark: 10B031M,Картридж пурпурный Lexmark: 10B031M,ЛОЖЬ,,ЛОЖЬ
1274,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B031K,7000,1,2,07-окт-09,01-июл-11,,,,,,0,0,,Картридж черный Lexmark: 10B031K,Картридж черный Lexmark: 10B031K,ЛОЖЬ,,ЛОЖЬ
1275,10,1,"C750, C750dn, C750dtn, C750fn, C750n",,10B031C,6000,1,3,07-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой Lexmark: 10B031C,Картридж голубой Lexmark: 10B031C,ЛОЖЬ,,ЛОЖЬ
1276,1,1,"Color LaserJet 8500, 8500dn, 8500n, 8550, 8550dn, 8550gn, 8550n",,C4149A,17000,1,2,14-окт-09,01-июл-11,,,,,,0,0,,Картридж черный HP: C4149A,Картридж черный HP: C4149A,ЛОЖЬ,,ЛОЖЬ
1277,1,1,"Color LaserJet 8500, 8500dn, 8500n, 8550, 8550dn, 8550gn, 8550n",,C4150A,8500,1,3,14-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой HP: C4150A,Картридж голубой HP: C4150A,ЛОЖЬ,,ЛОЖЬ
1278,1,1,"Color LaserJet 8500, 8500dn, 8500n, 8550, 8550dn, 8550gn, 8550n",,C4151A,8500,1,4,14-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный HP: C4151A,Картридж пурпурный HP: C4151A,ЛОЖЬ,,ЛОЖЬ
1279,1,1,"Color LaserJet 8500, 8500dn, 8500n, 8550, 8550dn, 8550gn, 8550n",,C4152A,8500,1,5,14-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый HP: C4152A,Картридж желтый HP: C4152A,ЛОЖЬ,,ЛОЖЬ
1280,1,1,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP",,CB390A,19500,1,2,14-окт-09,01-июл-11,,,,,,0,0,,Картридж черный HP: CB390A,Картридж черный HP: CB390A,ЛОЖЬ,,ЛОЖЬ
1281,1,1,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB381A,21000,1,3,14-окт-09,09-июл-11,,,,,,0,0,,Картридж голубой HP: CB381A,Картридж голубой HP: CB381A,ЛОЖЬ,,ЛОЖЬ
1282,1,1,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB382A,21000,1,5,14-окт-09,09-июл-11,,,,,,0,0,,Картридж желтый HP: CB382A,Картридж желтый HP: CB382A,ЛОЖЬ,,ЛОЖЬ
1283,1,1,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB383A,21000,1,4,14-окт-09,09-июл-11,,,,,,0,0,,Картридж пурпурный HP: CB383A,Картридж пурпурный HP: CB383A,ЛОЖЬ,,ЛОЖЬ
1284,1,5,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB384A,35000,1,2,14-окт-09,09-июл-11,,,,,,0,0,,Фотобарабан черный HP: CB384A,Фотобарабан черный HP: CB384A,ЛОЖЬ,,ЛОЖЬ
1285,1,5,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB385A,35000,1,3,14-окт-09,09-июл-11,,,,,,0,0,,Фотобарабан голубой HP: CB385A,Фотобарабан голубой HP: CB385A,ЛОЖЬ,,ЛОЖЬ
1286,1,5,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB386A,35000,1,5,14-окт-09,09-июл-11,,,,,,0,0,,Фотобарабан желтый HP: CB386A,Фотобарабан желтый HP: CB386A,ЛОЖЬ,,ЛОЖЬ
1287,1,5,"Color LaserJet CM6030 MFP, f MFP, CM6040 MFP, CM6040f MFP, CP6015de, CP6015dn, CP6015n, CP6015x, CP6015xh",,CB387A,35000,1,4,14-окт-09,09-июл-11,,,,,,0,0,,Фотобарабан пурпурный HP: CB387A,Фотобарабан пурпурный HP: CB387A,ЛОЖЬ,,ЛОЖЬ
1288,1,1,"Color LaserJet CM4730, CM4730f, CM4730fm, CM4730fsk",,Q6460A,12000,1,2,14-окт-09,01-июл-11,,,,,,0,0,,Картридж черный HP: Q6460A,Картридж черный HP: Q6460A,ЛОЖЬ,,ЛОЖЬ
1289,1,1,"Color LaserJet CM4730, CM4730f, CM4730fm, CM4730fsk",,Q6461A,12000,1,3,14-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой HP: Q6461A,Картридж голубой HP: Q6461A,ЛОЖЬ,,ЛОЖЬ
1290,1,1,"Color LaserJet CM4730, CM4730f, CM4730fm, CM4730fsk",,Q6462A,12000,1,5,14-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый HP: Q6462A,Картридж желтый HP: Q6462A,ЛОЖЬ,,ЛОЖЬ
1291,1,1,"Color LaserJet CM4730, CM4730f, CM4730fm, CM4730fsk",,Q6463A,12000,1,4,14-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный HP: Q6463A,Картридж пурпурный HP: Q6463A,ЛОЖЬ,,ЛОЖЬ
1292,1,1,"Color LaserJet CP4005DN, CP4005N",,CB400A,7500,1,2,14-окт-09,08-июл-11,,,,,,0,0,,Картридж черный HP: CB400A,Картридж черный HP: CB400A,ЛОЖЬ,,ЛОЖЬ
1293,1,1,"Color LaserJet CP4005DN, CP4005N",,CB401A,7500,1,3,14-окт-09,08-июл-11,,,,,,0,0,,Картридж голубой HP: CB401A,Картридж голубой HP: CB401A,ЛОЖЬ,,ЛОЖЬ
1294,1,1,"Color LaserJet CP4005DN, CP4005N",,CB402A,7500,1,5,14-окт-09,08-июл-11,,,,,,0,0,,Картридж желтый HP: CB402A,Картридж желтый HP: CB402A,ЛОЖЬ,,ЛОЖЬ
1295,1,1,"Color LaserJet CP4005DN, CP4005N",,CB403A,7500,1,4,14-окт-09,08-июл-11,,,,,,0,0,,Картридж пурпурный HP: CB403A,Картридж пурпурный HP: CB403A,ЛОЖЬ,,ЛОЖЬ
1296,1,1,"Color LaserJet CM3530, CM3530fs, CP3525, CP3525dn, CP3525n, CP3525x",,CE250A,5000,1,2,14-окт-09,01-июл-11,,,,,,0,0,,Картридж черный HP: CE250A,Картридж черный HP: CE250A,ЛОЖЬ,,ЛОЖЬ
1297,1,1,"Color LaserJet CM3530, CM3530fs, CP3525, CP3525dn, CP3525n, CP3525x",,CE250X,10500,1,2,14-окт-09,01-июл-11,,,,,,0,0,,Картридж черный HP: CE250X,Картридж черный HP: CE250X,ЛОЖЬ,,ЛОЖЬ
1298,1,1,"Color LaserJet CM3530, CM3530fs, CP3525, CP3525dn, CP3525n, CP3525x",,CE251A,7000,1,3,14-окт-09,01-июл-11,,,,,,0,0,,Картридж голубой HP: CE251A,Картридж голубой HP: CE251A,ЛОЖЬ,,ЛОЖЬ
1299,1,1,"Color LaserJet CM3530, CM3530fs, CP3525, CP3525dn, CP3525n, CP3525x",,CE252A,7000,1,5,14-окт-09,01-июл-11,,,,,,0,0,,Картридж желтый HP: CE252A,Картридж желтый HP: CE252A,ЛОЖЬ,,ЛОЖЬ
1300,1,1,"Color LaserJet CM3530, CM3530fs, CP3525, CP3525dn, CP3525n, CP3525x",,CE253A,7000,1,4,14-окт-09,01-июл-11,,,,,,0,0,,Картридж пурпурный HP: CE253A,Картридж пурпурный HP: CE253A,ЛОЖЬ,,ЛОЖЬ
1301,1,1,"LaserJet 9000, 9000DN, 9000L MFP, 9000MFP, 9000N, 9040, 9040DN, 9040N, 9050, 9050 MFP, 9050dn, 9050n, M9040 MFP, M9050 MFP, M9059 MFP",,C8543X,30000,1,2,14-окт-09,18-дек-15,,,,,,0,0,,Картридж черный HP: C8543X,Картридж черный HP: C8543X,ЛОЖЬ,,ЛОЖЬ
